X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES
-101.592008893177,35.4620059807767,2641,TX3549710157120110304,Initial (SS),NULL,50300352011100,9999,-70,-9999,-9999,35.462,-101.592,Wildfire,CARSON D,9999,2011/03/04 00:00:00+00,3212
-119.873012792433,37.5440051074493,2642,CA3755011992320130616,Extended,80430342013163,80430342014200,-970,100,332,600,37.544,-119.873,Wildfire,CARSTENS,-150,2013/06/16 00:00:00+00,1733
-100.650008310038,29.7480050111552,2643,TX2974810065020080208,Initial,50290392008020,50290392008100,-970,130,266,458,29.748,-100.65,Wildfire,CARTA VALLEY,-150,2008/02/08 00:00:00+00,1657
-98.1670078542801,32.5450056341727,2644,TX3254509816720051203,Extended,50280372005180,70280372006200,-970,175,354,590,32.545,-98.167,Wildfire,CARTER,-150,2005/12/03 00:00:00+00,1898
-97.3800077785276,34.4200060144256,2645,OK3442009738020040218,Extended,50270362003184,50270362004200,-970,50,350,670,34.42,-97.38,Wildfire,CARTER  CO 1,-150,2004/02/18 00:00:00+00,1342
-119.597012899064,38.8280052454962,2646,NV3882911962720120921,Extended,50430332011222,80430332013200,-970,75,265,480,38.828,-119.597,Wildfire,CARTER SPRINGS,-150,2012/09/21 00:00:00+00,3277
-90.9610063096864,37.5100068981426,2647,MO3749909096020150503,Initial,80240342013174,80240342015100,-970,50,356,9999,37.51,-90.961,Wildfire,CARTY,-150,2015/05/03 00:00:00+00,1674
-93.0540066965569,35.0510063361028,2648,AR3506109306220120813,Initial,50250362011240,70250362012200,-970,85,342,630,35.051,-93.054,Wildfire,CASA,-150,2012/08/13 00:00:00+00,545
-104.895009744156,36.4070059441373,2649,NM3640710489520060301,Initial (SS),NULL,50330352006100,-9999,50,-330,-9999,36.407,-104.895,Wildfire,CASA,-9999,2006/03/01 00:00:00+00,27452
-108.86601024669,31.5920050015037,2650,NM3159210886620000414,Initial,50340381999158,50340382000100,-970,-60,83,250,31.592,-108.866,Wildfire,CASCABEL,-150,2000/04/14 00:00:00+00,7825
-119.675012786633,37.7770051433219,2651,CA3776911967520120616,Extended,50420342011215,80420342013200,-970,60,223,425,37.777,-119.675,Wildfire,CASCADE,-150,2012/06/16 00:00:00+00,1626
-109.467011913053,45.1600067141313,2652,MT4516010946720080726,Extended,50370292005195,50380292009200,-970,125,244,420,45.16,-109.467,Wildfire,CASCADE,-150,2008/07/26 00:00:00+00,10017
-121.375013251189,39.359005153499,2653,CA3936812133420171009,Initial,80440332017277,80440332017300,-970,50,313,600,39.359,-121.375,Wildfire,CASCADE,-150,2017/10/09 00:00:00+00,16155
-115.548013092745,44.7500061133188,2654,ID4475011554820070717,Extended,50410292005207,70410292008200,-970,100,213,380,44.75,-115.548,Wildfire,CASCADE COMPLEX (MONUMENTAL),-150,2007/07/17 00:00:00+00,317157
-119.715012790867,37.7570051385829,2655,CA3775711971519860727,Extended,50420341985223,50420341987200,-970,90,317,580,37.757,-119.715,Wildfire,CASCADE CR,-150,1986/07/27 00:00:00+00,2068
-121.543014434436,46.1470056189481,2656,WA4612512155020120909,Extended,50450282011236,80450282013200,-970,50,302,580,46.147,-121.543,Wildfire,CASCADE CREEK,-150,2012/09/09 00:00:00+00,20655
-121.680014077778,44.2710054877261,2657,OR4427112168020060723,Extended,50450292003198,50450292007200,-970,100,250,450,44.271,-121.68,Wildfire,CASCADE CREST COMPLEX (BLACK CRATER),-150,2006/07/23 00:00:00+00,9491
-121.80101410513,44.314005478712,2658,OR4431412180120060805,Extended,50450292005235,50450292007200,-970,150,242,400,44.314,-121.801,Wildfire,CASCADE CREST COMPLEX (LAKE GEORGE),-150,2006/08/05 00:00:00+00,6016
-121.837014163488,44.5890054928404,2659,OR4458912183720060819,Extended,50450292005235,50450292007200,-970,140,400,700,44.589,-121.837,Wildfire,CASCADE CREST COMPLEX (PUZZLE),-150,2006/08/19 00:00:00+00,5226
-111.542011623287,40.4500060292221,2660,UT4045011154220030923,Extended,50380322002258,50380322004200,-970,120,325,575,40.45,-111.542,Wildfire,CASCADE II,-150,2003/09/23 00:00:00+00,7943
-148.991026559373,65.388001518185,2661,AK6538814899120100527,Extended,50710142009188,70710142011200,-970,35,253,500,65.388,-148.991,Wildfire,CASCADEN RIDGE,-150,2010/05/27 00:00:00+00,18200
-118.794012494392,36.4100050714501,2662,CA3641011879419870829,Extended,50420351987181,50420351988200,-970,125,341,600,36.41,-118.794,Wildfire,CASE,-150,1987/08/29 00:00:00+00,4960
-100.718008389093,31.0060052434852,2663,TX3101210069420160919,Initial,80290392015279,80290392016300,-970,50,300,9999,31.006,-100.718,Wildfire,CASE,-150,2016/09/19 00:00:00+00,1615
-92.7990066938189,35.9740065220187,2664,AR3597409279920090325,Initial,50250352008072,50250352009100,-970,-70,9999,9999,35.974,-92.799,Prescribed Fire,CASH  ARNOLD BENDS,-150,2009/03/25 00:00:00+00,542
-120.563012631591,34.8450048031275,2665,CA3484512056319930615,Initial,50420361991240,50420361993200,-970,180,540,600,34.845,-120.563,Wildfire,CASMALIA,-150,1993/06/15 00:00:00+00,1368
-106.562010907497,43.0330067253617,2666,WY4303310656220010904,Initial,70350302001242,50350302001300,-970,100,280,9999,43.033,-106.562,Wildfire,CASPER CRE,-150,2001/09/04 00:00:00+00,1508
-115.157012692485,42.8800059826298,2667,ID4288011515719950729,Initial,50410301993270,50410301995200,-970,75,279,520,42.88,-115.157,Wildfire,CASSIA GULCH,-150,1995/07/29 00:00:00+00,3351
-115.089012681649,42.8930059898176,2668,ID4289311508919960814,Initial,50410301996215,50410301996200,-970,70,250,9999,42.893,-115.089,Wildfire,CASSIA GULCH,-150,1996/08/14 00:00:00+00,1304
-146.938026428118,65.2590018839977,2669,AK6525914693819900703,Extended,50700141986166,50690141991200,-970,80,289,535,65.259,-146.938,Wildfire,CASSIER,-150,1990/07/03 00:00:00+00,3207
-112.221011104932,34.1960052100532,2670,AZ3419611222119940628,Initial,50370361994165,50370361994200,-970,80,216,400,34.196,-112.221,Wildfire,CASTLE,-150,1994/06/28 00:00:00+00,4906
-107.379011948766,47.7970071736811,2671,MT4779710737920010727,Initial,70370272000222,70370272001200,-970,70,253,475,47.797,-107.379,Wildfire,CASTLE,-150,2001/07/27 00:00:00+00,3021
-107.882010164846,33.4840053378769,2672,NM3348410788220020812,Extended,50340372001163,50340372003100,-970,100,167,295,33.484,-107.882,Wildfire,CASTLE,-150,2002/08/12 00:00:00+00,3175
-116.491012935706,42.842005861299,2673,ID4284211649119900808,Initial,50410301989211,50410301990200,-970,90,171,310,42.842,-116.491,Wildfire,CASTLE CK,-150,1990/08/08 00:00:00+00,10443
-118.662012483678,36.5210050914267,2674,CA3652111866219960726,Extended,50420351996190,50420351997200,-970,130,310,540,36.521,-118.662,Prescribed Fire,CASTLE COMPLEX,-150,1996/07/26 00:00:00+00,2896
-112.314011336816,36.6010055150814,2675,AZ3659711232020130912,Initial,50370352011292,80370352013300,-970,50,9999,9999,36.601,-112.314,Prescribed Fire,CASTLE FIRE FY13,-150,2013/09/12 00:00:00+00,1300
-116.926012793517,41.4250056960389,2676,NV4142511692620070716,Initial,50410312007181,50410312007200,-970,50,255,9999,41.425,-116.926,Wildfire,CASTLE PLACE,-150,2007/07/16 00:00:00+00,5023
-114.465012689942,43.664006116892,2677,ID4366411446520070816,Extended,50400302006219,50400302008200,-970,150,377,650,43.664,-114.465,Wildfire,CASTLE ROCK,-150,2007/08/16 00:00:00+00,48430
-115.274012787284,43.3190060126134,2678,ID4331911527420100916,Initial (SS),NULL,50410302010300,-9999,-40,-9999,-9999,43.319,-115.274,Wildfire,CASTLE ROCK,-9999,2010/09/16 00:00:00+00,1017
-152.044024716997,63.4530011281472,2679,AK6347715210120130706,Extended,50710162009188,80710162014200,-970,80,335,620,63.453,-152.044,Wildfire,CASTLE ROCK,-150,2013/07/06 00:00:00+00,12884
-102.05200993541,43.7750071764659,2680,SD4376410207220110909,Initial (SS),NULL,50320302011300,-9999,-5,-9999,-9999,43.775,-102.052,Wildfire,CASTLE RX,-9999,2011/09/09 00:00:00+00,1735
-118.713012492499,36.5240050883338,2681,CA3652411871319951109,Extended,50420351993197,50420351996200,-970,100,277,500,36.524,-118.713,Prescribed Fire,CASTLE WF,-150,1995/11/09 00:00:00+00,2792
-112.505011870406,40.8420059979229,2682,UT4084211250520000726,Initial,50380322000205,50380322000200,-970,50,194,380,40.842,-112.505,Wildfire,CASTLEROCK,-150,2000/07/26 00:00:00+00,16718
-115.349012957164,44.2160060858618,2683,ID4420911535720110804,Extended,50410292010205,70410292012200,-970,50,240,430,44.216,-115.349,Wildfire,CASTRO,-150,2011/08/04 00:00:00+00,4782
-117.104013033083,42.7550057992048,2684,OR4275511710419850710,Initial,50420301985159,50420301985200,-970,-20,390,9999,42.755,-117.104,Wildfire,CASTRO,-150,1985/07/10 00:00:00+00,3174
-103.770009214744,32.8870054429355,2685,NM3288710377019890508,Initial (SS),NULL,50310371989200,-9999,-125,-300,-9999,32.887,-103.77,Wildfire,CASWELL,-9999,1989/05/08 00:00:00+00,1431
-106.273011007293,44.1050068758844,2686,WY4413310626920111002,Initial,50350292011262,70350292011300,-970,10,230,9999,44.105,-106.273,Wildfire,CAT CREEK,-150,2011/10/02 00:00:00+00,1322
-112.286012339399,44.1650063605191,2687,ID4416511228620000818,Initial,70390292000220,70390292000200,-970,50,200,9999,44.165,-112.286,Wildfire,CATCH 22,-150,2000/08/18 00:00:00+00,2144
-115.482012225848,39.1820055909376,2688,NV3918211548220070718,Extended,50400332007190,50400332008200,-970,50,191,375,39.182,-115.482,Wildfire,CATHEDRAL,-150,2007/07/18 00:00:00+00,4202
-103.377008975609,30.3190050155695,2689,TX3031910337720080424,Initial,50310392008098,50310392008200,-970,40,166,335,30.319,-103.377,Wildfire,CATHEDRAL,-150,2008/04/24 00:00:00+00,19342
-109.949012051174,45.3360066883517,2690,MT4533610994920030814,Extended,70380282002186,50380282005200,-970,110,281,500,45.336,-109.949,Wildfire,CATHEDRAL PEAK COMPLEX  (CATHEDRAL PEAK),-150,2003/08/14 00:00:00+00,1822
-81.453003060239,26.2520047793532,2691,FL2625208145320010418,Initial (SS),NULL,50160422001100,-9999,510,-9999,-9999,26.252,-81.453,Wildfire,CATHERINE,-9999,2001/04/18 00:00:00+00,1926
-119.078013341496,42.5230056037216,2692,OR4255711905020111001,Initial,50430302011270,70430302011300,-970,16,200,415,42.523,-119.078,Wildfire,CATLOW,-150,2011/10/01 00:00:00+00,5560
-119.17201335929,42.5340055961881,2693,OR4253411917219960813,Initial (SS),NULL,50430301996200,-9999,-110,-9999,-9999,42.534,-119.172,Wildfire,CATLOW,-9999,1996/08/13 00:00:00+00,1598
-118.944013330412,42.5950056215136,2694,OR4259511894419970923,Initial,50430301996277,50430301997300,-970,80,260,9999,42.595,-118.944,Prescribed Fire,CATLOW 1,-150,1997/09/23 00:00:00+00,2105
-119.360013281892,41.8510055244478,2695,NV4185111936019961002,Initial,50430311996133,50430311997100,-970,50,160,9999,41.851,-119.36,Wildfire,CATNIP,-150,1996/10/02 00:00:00+00,10029
-106.45601111439,44.4990069059535,2696,WY4444010643420120625,Initial,50360292011205,70360292012200,-970,90,370,9999,44.499,-106.456,Wildfire,CATO,-150,2012/06/25 00:00:00+00,26816
-103.813009268147,33.5300055478524,2697,NM3353010381320090610,Initial (SS),NULL,70310372009200,-9999,-80,-9999,-9999,33.53,-103.813,Wildfire,CATO,-9999,2009/06/10 00:00:00+00,53730
-115.708012768169,42.7050059180836,2698,ID4271311571220150711,Initial,80410302014248,80410302015200,-970,10,130,9999,42.705,-115.708,Wildfire,CATSPAW,-150,2015/07/11 00:00:00+00,2728
-80.5420027807112,25.7080046622488,2699,FL2570808054220010607,Initial (SS),NULL,70150422001200,-9999,400,-9999,-9999,25.708,-80.542,Wildfire,CATTAIL,-9999,2001/06/07 00:00:00+00,2252
-82.316003448947,30.4070057581108,2700,FL3040408231720150614,Initial,80170392014176,80170392015200,-970,100,320,9999,30.407,-82.316,Wildfire,CATTAIL,-150,2015/06/14 00:00:00+00,605
-109.162010641752,36.0200056341934,2701,AZ3603910916420110912,Initial,50350352010307,50350352011300,-970,100,9999,9999,36.02,-109.162,Prescribed Fire,CATTAIL CANYON JACKPOT BURN,-150,2011/09/12 00:00:00+00,1801
-118.637013315632,42.8250056676986,2702,OR4282511863719870830,Extended,50430301986201,50430301988200,-970,65,127,245,42.825,-118.637,Wildfire,CATTERSON,-150,1987/08/30 00:00:00+00,1406
-105.022010256363,40.8960065733042,2703,CO4088310505720170304,Initial,80340322016125,80340322017100,-970,90,9999,9999,40.896,-105.022,Wildfire,CATTLE DRIVE,-150,2017/03/04 00:00:00+00,2200
-116.084012710027,41.8890058101894,2704,NV4188211609920130716,Initial,80410312013181,80410312013200,-970,110,255,450,41.889,-116.084,Wildfire,CATTLE GUARD,-150,2013/07/16 00:00:00+00,3991
-81.3230030698791,27.8580051789122,2705,FL2785808134920120604,Initial,50160412011161,70160412012200,-970,-20,276,580,27.858,-81.323,Wildfire,CATTLE TRAIL,-150,2012/06/04 00:00:00+00,744
-119.838013020491,39.4710052839462,2706,NV3947511985120111118,Initial (SS),NULL,70430332011300,-9999,125,-215,-9999,39.471,-119.838,Wildfire,CAUGHLIN,-9999,2011/11/18 00:00:00+00,1997
-113.061012226638,42.5210061290506,2707,ID4255211309020121004,Initial,50390302011306,70390302012300,-970,60,306,580,42.521,-113.061,Wildfire,CAULDER CREEK,-150,2012/10/04 00:00:00+00,3278
-117.346013359229,44.3790059124236,2708,OR4437911734620010815,Initial,70430292001218,70430292001300,-970,50,9999,9999,44.379,-117.346,Wildfire,CAVANAUGH CREEK,-150,2001/08/15 00:00:00+00,4372
-114.112012399388,42.299006017436,2709,ID4227711406020120805,Initial,50400312011249,70400312012300,-970,50,302,580,42.299,-114.112,Wildfire,CAVE CANYON,-150,2012/08/05 00:00:00+00,84780
-112.888011630602,38.316005683761,2710,UT3831611288819940727,Extended,50380331993201,50380331995200,-970,60,198,380,38.316,-112.888,Wildfire,CAVE CANYON,-150,1994/07/27 00:00:00+00,1198
-111.877011041288,34.2430052352902,2711,AZ3424311187720050621,Initial,50370362004241,50370362005200,-970,0,159,350,34.243,-111.877,Wildfire,CAVE CREEK COMPLEX,-150,2005/06/21 00:00:00+00,246143
-104.583009351317,32.1330052793381,2712,NM3213310458320100516,Initial,50320382009123,50320382010200,-970,60,230,9999,32.133,-104.583,Prescribed Fire,CAVE WF INCIDENTS,-150,2010/05/16 00:00:00+00,17648
-90.9460075377736,48.1170085997524,2713,MN4811709094620060714,Extended,50260272004180,70260272007200,-970,110,270,480,48.117,-90.946,Wildfire,CAVITY LAKE,-150,2006/07/14 00:00:00+00,26812
-119.181014625477,48.6930060248838,2714,WA4869311918120080628,Initial,50450262007193,50450262008200,-970,100,425,9999,48.693,-119.181,Wildfire,CAYUSE,-150,2008/06/28 00:00:00+00,1821
-114.800013199799,46.049006294457,2715,ID4604911480020030821,Extended,50410282003202,50410282004200,-970,100,294,530,46.049,-114.8,Wildfire,CAYUSE LAKE COMPLEX (PETTIBONE CREEK),-150,2003/08/21 00:00:00+00,11784
-118.038014210995,47.8470060961947,2716,WA4785811804620160822,Extended,80430272015217,80440272017200,-970,50,350,9999,47.847,-118.038,Wildfire,CAYUSE MTN,-150,2016/08/22 00:00:00+00,9744
-80.8450028854605,26.3240048109268,2717,FL2632408084519960120,Initial (SS),NULL,50150421996000,-9999,400,-9999,-9999,26.324,-80.845,Prescribed Fire,CB,-9999,1996/01/20 00:00:00+00,877
-80.8670028914293,26.3080048064261,2718,FL2630808086719960326,Initial (SS),NULL,50150421996100,-9999,450,-9999,-9999,26.308,-80.867,Prescribed Fire,CB,-9999,1996/03/26 00:00:00+00,1188
-114.144013067298,46.0390063578,2719,MT4603911414420050809,Initial,50410282005207,50410282005200,-970,80,380,9999,46.039,-114.144,Wildfire,CB RANCH MUTUAL AID,-150,2005/08/09 00:00:00+00,1730
-80.1230031590289,37.5300073895871,2720,VA3753208010820110214,Initial (SS),NULL,50170342011100,-9999,-40,-150,-9999,37.53,-80.123,Wildfire,CC,-9999,2011/02/14 00:00:00+00,795
-83.8160041410294,35.5980068456922,2721,TN3559808381620000314,Initial (SS),NULL,70190352000100,-9999,550,-9999,-9999,35.598,-83.816,Prescribed Fire,CC FIELDS,-9999,2000/03/14 00:00:00+00,704
-107.837010158652,33.5310053472817,2722,NM3353110783720010923,Extended,50340372001163,50340372002200,-970,40,120,250,33.531,-107.837,Wildfire,CEASE,-150,2001/09/23 00:00:00+00,2709
-114.620013215999,46.3030063331838,2723,ID4631911465120120808,Extended,50410282011224,80410282013200,-970,110,276,490,46.303,-114.62,Wildfire,CEDAR,-150,2012/08/08 00:00:00+00,21305
-111.769011008606,34.0990052217743,2724,AZ3409911176919880616,Initial (SS),NULL,50370361988200,-9999,1,-107,-180,34.099,-111.769,Wildfire,CEDAR,-9999,1988/06/16 00:00:00+00,2298
-82.0970037556482,37.5620073164669,2725,WV3756208209720011110,Initial,50180342001307,50180342001300,-970,20,260,9999,37.562,-82.097,Wildfire,CEDAR,-300,2001/11/10 00:00:00+00,569
-116.766011848664,32.9390048077816,2726,CA3293911676620031025,Extended,50400372001125,50400372004100,-970,100,197,350,32.939,-116.766,Wildfire,CEDAR,-150,2003/10/25 00:00:00+00,268362
-118.571012396192,35.7910050225694,2727,CA3574511858420160816,Extended,80410352016174,80410352017200,-970,70,218,410,35.791,-118.571,Wildfire,CEDAR,-150,2016/08/16 00:00:00+00,29191
-114.674013240335,46.3690063332729,2728,ID4634811469320160718,Extended,80410282015251,80410282017200,-970,50,350,580,46.369,-114.674,Wildfire,CEDAR,-150,2016/07/18 00:00:00+00,5141
-113.074011924955,40.4100059062159,2729,UT4042511308720160606,Initial,80390322014170,80390322016200,-970,20,9999,9999,40.41,-113.074,Wildfire,CEDAR,-150,2016/06/06 00:00:00+00,1323
-110.150010677497,34.0160052977291,2730,AZ3405511018420160615,Extended,80360362015168,80360362017200,-970,20,183,380,34.016,-110.15,Wildfire,CEDAR,-150,2016/06/15 00:00:00+00,44163
-123.325013922205,41.9350051797037,2731,CA4194712334920170808,Extended,80460312017195,80460312018200,-970,50,292,560,41.935,-123.325,Wildfire,CEDAR,-150,2017/08/08 00:00:00+00,10764
-111.790011012901,34.1010052209003,2732,AZ3409811179220170708,Initial,80370362017180,80370362017200,-970,50,280,9999,34.101,-111.79,Wildfire,CEDAR,-150,2017/07/08 00:00:00+00,1221
-117.120012636667,40.0700055533223,2733,NV4007011712019990804,Initial,50410321998236,70410321999200,-970,120,312,550,40.07,-117.12,Wildfire,CEDAR 2,-150,1999/08/04 00:00:00+00,8581
-114.648013138385,45.8930062963228,2734,ID4589311464820050728,Extended,50410282005207,50410282006200,-970,150,296,500,45.893,-114.648,Wildfire,CEDAR BAREFOOT,-150,2005/07/28 00:00:00+00,1678
-95.0910072841407,35.7280063639047,2735,OK3573809509220110130,Initial (SS),NULL,50260352011100,9999,-30,-9999,-9999,35.728,-95.091,Wildfire,CEDAR BLUFF,9999,2011/01/30 00:00:00+00,2693
-118.650012508429,36.7800051183225,2736,CA3678011865020081017,Extended,50420342007172,50420342009200,-970,80,281,520,36.78,-118.65,Prescribed Fire,CEDAR BLUFFS,-150,2008/10/17 00:00:00+00,1065
-74.3790015112267,39.7680080562067,2737,NJ3976807437920100626,Initial (SS),NULL,50140322010200,-9999,530,75,-9999,39.768,-74.379,Wildfire,CEDAR BRIDGE MATERIALS,-9999,2010/06/26 00:00:00+00,728
-112.312012335759,44.113006353097,2738,ID4411311231219860722,Initial,50390291985202,50390291986200,-970,50,170,9999,44.113,-112.312,Wildfire,CEDAR BT 2,-150,1986/07/22 00:00:00+00,6488
-112.788012306779,43.3650062372021,2739,ID4336511278819990720,Initial,50390301998222,70390301999200,-970,0,9999,9999,43.365,-112.788,Wildfire,CEDAR BUTTE,-150,1999/07/20 00:00:00+00,49625
-104.351010759731,45.3770071865225,2740,MT4537710435120000820,Initial,50340282000225,50340282000200,-970,120,9999,9999,45.377,-104.351,Wildfire,CEDAR BUTTE,-150,2000/08/20 00:00:00+00,9153
-112.791012300482,43.3230062327729,2741,ID4329011275020120711,Initial,50390302011226,70390302012200,-970,50,9999,9999,43.323,-112.791,Wildfire,CEDAR BUTTE WSA,-150,2012/07/11 00:00:00+00,20564
-102.720010303454,45.062007285293,2742,SD4506210272020020714,Initial,70330292002183,50330292002200,-970,185,9999,9999,45.062,-102.72,Wildfire,CEDAR CANYON,-150,2002/07/14 00:00:00+00,2081
-81.550003177296,29.0960054715809,2743,FL2910008154920140109,Initial (SS),NULL,80160402014000,0,520,200,-9999,29.096,-81.55,Prescribed Fire,CEDAR CREEK,0,2014/01/09 00:00:00+00,538
-96.2430076661852,36.7690064900857,2744,OK3676909624320040219,Initial,50270352003184,70270352004200,-970,20,302,600,36.769,-96.243,Wildfire,CEDAR CREEK,-150,2004/02/19 00:00:00+00,5129
